releaseid,releasename,institutionid,institutionname,programid,programname,facultycount,pub2010,pub2011,pub2012,pub2013,cit2009,cit2010,cit2011,cit2012,cit2013,book2004,book2005,book2006,book2007,book2008,book2009,book2010,book2011,book2012,book2013,grant2009,grant2010,grant2011,grant2012,grant2013,award2004,award2005,award2006,award2007,award2008,award2009,award2010,award2011,award2012,award2013,confproc2010,confproc2011,confproc2012,confproc2013,nsfdol,doeddol,doedol,nihdol,usdadol,noaadol,ahadol,armydol,faadol,nasadol,navydol,acsdol,hhsdol,afrodol,epadol,neadol,nehdol,acsnum,hhsnum,afronum,epanum,neanum,nehnum,nsfnum,doednum,nihnum,usdanum,noaanum,ahanum,armynum,faanum,nasanum,navynum,doenum,createddate
"20150223.397","AAD2013.04.397",9,"Andrews University",48,"Religion",50,0,2,3,2,0,0,0,0,0,4,3,6,3,1,3,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",9,"Andrews University",49,"Religious Education",7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",10,"Antioch University New England",50,"Environmental Studies",13,3,5,3,1,51,45,32,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",10,"Antioch University New England",9903,"Marriage and Family Therapy",4,2,2,0,0,24,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",86,"Aerospace Engineering",60,140,156,181,197,1615,1420,971,819,471,1,1,0,1,2,0,1,1,0,1,15,10,15,24,14,0,1,1,1,1,3,1,0,0,0,72,94,90,94,6820257.00,0.00,633279.00,916819.00,0.00,0.00,0.00,607465.00,111967.00,125159.00,722942.00,0.00,0.00,2424949.00,0.00,0.00,0.00,0,0,10,0,0,0,69,0,5,0,0,0,5,1,3,10,5,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",11129,"Animal Behavior",38,135,136,143,150,2172,2087,1420,821,397,4,1,6,4,4,8,3,3,2,5,12,7,6,4,4,0,2,1,5,0,2,2,1,0,2,3,4,0,2,3225260.00,133719.00,0.00,3059717.00,0.00,0.00,0.00,0.00,0.00,14433.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,41,1,15,0,0,0,0,0,1,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",51,"Anthropology",63,99,111,103,93,2381,1617,1311,888,269,8,7,11,5,11,10,9,3,8,8,17,5,13,17,7,1,1,0,1,0,0,1,1,1,1,0,1,0,2,7445320.00,0.00,0.00,1068088.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95208.00,0,0,0,0,0,1,81,0,4,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",8988,"Applied Linguistics",32,29,20,25,31,155,134,93,86,41,4,4,4,5,5,0,10,7,5,5,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,2,1,475805.00,1672218.00,0.00,247631.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",11140,"Applied Mathematics",76,216,240,219,225,2520,2357,12279,898,735,2,3,5,3,7,11,7,7,6,8,21,16,19,21,8,1,0,1,2,4,0,3,2,3,3,71,73,72,82,8678005.00,267438.00,195610.00,4681378.00,803060.00,0.00,0.00,321417.00,0.00,111988.00,984432.00,0.00,0.00,2426962.00,0.00,0.00,0.00,0,0,12,0,0,0,94,2,15,3,0,0,6,0,2,8,2,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",8987,"Applied Mathematics for the Life and Social Sciences",59,187,185,198,187,3174,2628,11738,978,694,2,4,9,6,9,8,10,7,6,3,17,14,12,13,12,0,0,0,3,3,1,3,3,3,1,10,7,8,12,8366570.00,133719.00,0.00,6274754.00,803060.00,0.00,0.00,50000.00,0.00,343995.00,247541.00,0.00,0.00,1171841.00,0.00,0.00,0.00,0,0,7,0,0,0,68,1,21,3,0,0,1,0,5,2,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",52,"Astrophysics",38,163,167,175,169,3922,3223,3646,1469,1096,1,1,0,2,2,1,2,0,1,2,21,23,21,19,10,3,4,1,1,1,3,0,3,1,3,31,18,21,21,7716479.00,0.00,517225.00,0.00,0.00,177869.00,0.00,159858.00,0.00,5356806.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,75,0,0,0,2,0,1,0,75,0,3,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",8986,"Biochemistry",62,250,287,271,279,7453,4974,5185,2298,1205,0,1,0,1,3,1,1,1,0,0,20,25,24,21,11,2,1,1,2,2,1,2,0,0,0,11,5,4,13,14456743.00,0.00,5006785.00,10550861.00,0.00,0.00,0.00,2177368.00,0.00,1232211.00,1327797.00,0.00,0.00,759752.00,0.00,0.00,0.00,0,0,5,0,0,0,94,0,38,0,0,0,8,0,10,7,13,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",8985,"Biological Design",57,234,246,246,213,5602,4308,14358,2044,1088,0,0,0,2,4,6,2,0,0,0,16,16,30,19,13,1,2,0,1,2,1,2,0,1,2,36,36,28,26,9847412.00,0.00,1471176.00,15748727.00,0.00,0.00,0.00,1881685.00,0.00,840232.00,1421223.00,0.00,0.00,338346.00,0.00,0.00,0.00,0,0,2,0,0,0,72,0,61,0,0,0,6,0,7,8,8,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",9921,"Biology",101,337,330,319,301,4684,4993,14378,2378,1144,6,4,6,9,9,19,7,6,8,9,26,20,22,17,9,1,3,3,4,4,4,2,1,2,0,1,4,1,4,9603263.00,0.00,269551.00,14200786.00,928060.00,0.00,0.00,2676501.00,0.00,513754.00,0.00,0.00,0.00,209062.00,15000.00,0.00,0.00,0,0,1,1,0,0,99,0,49,4,0,0,1,0,8,0,2,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",54,"Biology - Biology and Society",38,81,70,58,64,987,731,888,611,134,5,2,3,7,7,12,9,6,12,5,6,2,3,6,6,1,1,1,2,1,1,1,0,1,0,0,1,0,0,2538844.00,0.00,0.00,747755.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,125193.00,0,0,0,0,0,1,33,0,2,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",15287,"Biomedical Engineering",32,108,90,97,97,1437,1293,793,633,230,0,0,0,0,0,1,0,1,1,1,6,3,9,6,2,0,1,0,0,0,0,0,0,0,1,22,27,16,15,2655194.00,0.00,0.00,4938840.00,0.00,0.00,0.00,0.00,0.00,0.00,135036.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,19,0,26,0,0,0,0,0,0,2,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",8984,"Biomedical Informatics",14,28,34,40,45,298,241,10194,212,396,0,0,1,0,0,2,1,0,0,0,1,5,1,1,3,0,1,0,0,2,0,0,0,0,0,10,20,17,13,635036.00,0.00,0.00,2528114.00,0.00,0.00,0.00,2676501.00,0.00,0.00,36198.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,6,0,8,0,0,0,1,0,0,1,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",56,"Business Administration - Accountancy",18,11,7,10,12,100,62,38,22,21,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,2,1,3,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",9920,"Business Administration - Agribusiness",9,8,20,18,26,49,102,53,60,34,0,1,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0.00,0.00,0.00,0.00,288209.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",63,"Business Administration - Computer and Information Systems",12,13,12,15,13,126,220,67,51,15,0,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",57,"Business Administration - Finance",17,7,7,12,9,270,109,79,46,25,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",83,"Business Administration - Management",22,20,36,30,25,604,563,501,194,63,2,4,2,6,3,3,2,2,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,0,2,0.00,224606.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",84,"Business Administration - Marketing",19,22,15,18,18,252,448,74,65,36,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,20878.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,161435.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",8983,"Business Administration - Supply Chain Management",16,23,23,22,23,585,408,311,69,34,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,164976.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",59,"Chemical Engineering",25,123,117,139,128,3077,1976,1244,1268,416,0,1,2,3,1,1,0,0,0,0,5,5,11,7,10,1,1,0,0,0,2,0,0,1,1,7,2,4,6,3076201.00,0.00,541304.00,1999663.00,0.00,0.00,0.00,0.00,0.00,33928.00,93426.00,0.00,0.00,0.00,370927.00,0.00,0.00,0,0,0,2,0,0,37,0,11,0,0,0,0,0,1,1,3,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",60,"Chemistry",65,234,290,265,298,7187,4578,5017,2324,1199,0,1,0,2,4,1,2,1,0,0,20,28,25,20,14,1,1,1,2,2,0,2,0,0,2,18,10,12,21,14268926.00,0.00,4737234.00,10110095.00,0.00,0.00,0.00,2598176.00,0.00,1232211.00,1327797.00,0.00,0.00,986388.00,0.00,0.00,0.00,0,0,6,0,0,0,96,0,37,0,0,0,13,0,10,7,11,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",61,"Civil, Environmental and Sustainable Engineering",51,174,172,178,177,3660,2349,1486,1144,552,4,5,5,5,1,4,5,5,3,0,14,7,15,15,11,2,2,0,2,2,3,1,2,1,0,17,32,37,19,5055375.00,0.00,269551.00,1919405.00,120000.00,177869.00,0.00,159858.00,111967.00,214717.00,93426.00,0.00,0.00,0.00,564645.00,0.00,0.00,0,0,0,4,0,0,56,0,7,1,2,0,1,1,4,1,2,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",62,"Communication",33,32,30,26,24,117,152,67,42,19,3,10,4,6,8,11,11,10,11,8,2,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0.00,0.00,0.00,53698.00,0.00,0.00,0.00,0.00,0.00,0.00,619275.00,0.00,0.00,0.00,0.00,0.00,339623.00,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",8982,"Community Resource and Development",22,26,29,35,33,165,150,128,100,20,2,0,1,4,4,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,66586.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",15329,"Computer Engineering",40,85,107,94,127,741,322,379,234,121,3,1,4,3,2,1,6,3,8,1,19,13,18,16,12,1,1,0,0,2,0,1,1,3,1,214,186,155,126,10381385.00,202582.00,50314.00,0.00,0.00,0.00,0.00,435434.00,0.00,0.00,1173740.00,0.00,105882.00,253839.00,0.00,0.00,0.00,0,1,2,0,0,0,100,2,0,0,0,0,8,0,0,9,1,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",64,"Computer Science",59,109,139,144,164,883,953,10835,584,547,4,1,2,7,4,4,6,1,8,4,28,17,25,19,22,1,0,0,0,1,1,3,1,2,0,217,206,207,167,12660551.00,1619941.00,278683.00,2850488.00,0.00,0.00,0.00,613650.00,0.00,0.00,3658061.00,0.00,105882.00,439562.00,0.00,0.00,0.00,0,1,3,0,0,0,115,4,12,0,0,0,12,0,0,22,3,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",8981,"Construction Management",22,44,46,55,45,593,358,285,228,111,2,3,6,1,1,6,9,2,5,0,2,1,0,0,1,0,0,0,2,1,0,1,0,0,1,33,24,46,25,557691.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36198.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",65,"Counseling Psychology",16,25,26,30,31,132,155,71,56,20,1,1,0,2,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,851140.00,0.00,0.00,50198.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",8980,"Criminology and Criminal Justice",22,44,41,47,53,227,355,250,159,124,0,2,5,2,4,1,4,2,4,2,0,0,0,2,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,120000.00,0.00,0.00,128713.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,481866.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",15322,"Design, Environment and the Arts",31,25,23,21,18,121,80,83,37,12,3,3,2,2,2,7,3,3,5,6,0,1,1,1,2,2,0,2,2,3,0,0,0,1,0,5,8,9,9,875655.00,44838.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",11718,"East Asian Languages and Civilization",11,0,1,3,4,0,0,0,3,0,0,0,1,1,0,2,0,2,2,3,0,0,0,0,0,1,0,1,0,0,0,1,1,1,2,0,0,0,0,0.00,44838.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",67,"Economics",32,18,14,18,29,113,150,40,70,57,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,1,1,1,0,1,3,0,0,0,44670.00,0.00,0.00,55546.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",40603,"Educational Policy and Evaluation",40,43,37,45,42,213,190,123,62,36,4,6,3,4,3,4,4,4,7,4,3,0,2,5,2,0,0,0,0,4,2,1,0,2,1,1,0,2,2,2066492.00,3003564.00,0.00,770702.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,149671.00,0.00,0.00,0.00,0.00,0,1,0,0,0,0,11,6,2,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",40605,"Educational Psychology- School Psychology",32,60,58,58,76,555,517,346,298,71,3,3,1,4,1,1,10,4,1,6,5,1,3,1,4,0,0,1,1,2,0,3,1,1,2,4,6,5,7,610288.00,2636032.00,0.00,4411511.00,0.00,0.00,0.00,0.00,0.00,0.00,326655.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,7,6,10,0,0,0,0,0,0,3,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",70,"Educational Technology",18,27,27,26,29,307,261,172,88,35,5,1,0,6,1,0,4,3,2,2,5,0,4,3,5,0,0,0,1,0,0,3,0,0,1,13,11,11,15,2656586.00,1920873.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1063659.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,18,4,0,0,0,0,0,0,0,4,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",71,"Electrical Engineering",91,255,305,295,311,3498,2236,2078,1275,578,5,2,0,4,5,5,3,7,5,5,32,22,29,31,16,2,1,1,0,1,0,3,1,3,6,301,268,289,241,13628382.00,37110.00,953821.00,4069237.00,0.00,0.00,0.00,779494.00,0.00,248990.00,686216.00,0.00,105882.00,2024424.00,0.00,0.00,0.00,0,1,13,0,0,0,138,1,13,0,0,0,12,0,4,9,4,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",9922,"English- English Literature & Rhetoric/Composition/Linguistics",115,51,30,41,47,172,107,39,29,34,16,23,20,27,25,18,29,19,25,16,4,1,2,1,1,5,1,5,1,1,5,1,0,2,3,0,0,0,0,8550.00,1672218.00,0.00,704741.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25000.00,731781.00,0,0,0,0,1,7,1,2,2,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",40606,"Environmental Design and Planning",22,21,21,16,12,93,52,75,25,9,1,3,2,1,3,3,3,2,4,6,0,1,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,1,31304.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",9926,"Environmental Life Sciences",44,215,223,232,228,5123,3480,3159,2260,902,0,1,5,5,0,5,4,2,3,3,22,13,26,14,10,1,5,0,4,2,3,3,1,2,1,2,3,0,4,13265452.00,133719.00,285759.00,965002.00,125000.00,177869.00,0.00,159858.00,0.00,1638967.00,0.00,0.00,0.00,0.00,385927.00,0.00,0.00,0,0,0,3,0,0,106,1,4,1,2,0,1,0,19,0,3,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",8979,"Environmental Social Science",41,76,91,83,85,1989,1156,968,528,187,3,4,6,3,4,4,8,3,9,3,9,3,6,6,7,0,1,0,1,2,0,1,2,1,1,1,0,0,2,4335978.00,0.00,0.00,1769426.00,0.00,57913.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,125193.00,0,0,0,0,0,1,41,0,9,0,1,0,0,0,0,0,0,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",15330,"Evolutionary Biology",36,122,122,130,128,1624,2232,11963,1051,914,2,0,3,3,3,11,0,1,1,3,9,11,10,10,5,0,1,1,1,2,3,1,1,2,0,1,1,0,4,4547723.00,0.00,163525.00,4165571.00,0.00,0.00,0.00,142543.00,0.00,715946.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,51,0,17,0,0,0,1,0,9,0,1,2/23/2015 9:33:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",15331,"Exploration Systems Design",35,129,125,152,147,2214,1780,1471,896,717,2,0,0,0,2,1,1,1,1,2,21,15,17,21,13,1,1,2,1,0,3,0,1,0,1,83,68,69,66,7353248.00,0.00,0.00,0.00,0.00,177869.00,0.00,878784.00,0.00,2809764.00,288222.00,0.00,0.00,1654944.00,0.00,0.00,0.00,0,0,3,0,0,0,86,0,0,0,2,0,7,0,39,4,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",74,"Family and Human Development",52,110,111,129,141,1310,998,644,563,232,4,8,5,7,8,7,7,4,5,9,5,3,4,3,4,0,0,1,1,0,0,4,2,0,2,4,6,6,5,1532404.00,7749799.00,0.00,8517693.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,426344.00,0.00,0.00,0.00,0.00,0,3,0,0,0,0,12,8,24,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",8978,"Gender Studies",49,48,48,59,43,247,248,155,137,36,9,8,8,8,12,15,9,9,19,11,3,1,1,2,1,3,0,1,1,0,3,1,0,0,1,0,0,1,0,995698.00,0.00,0.00,1516144.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,653987.00,0,0,0,0,0,5,5,0,6,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",76,"Geography",50,113,123,134,129,2320,1245,1333,772,250,4,4,7,4,3,7,4,3,9,7,6,5,9,7,2,1,2,1,2,4,2,0,1,2,0,4,1,3,1,2804001.00,0.00,0.00,0.00,0.00,57913.00,0.00,0.00,0.00,1086338.00,0.00,0.00,0.00,0.00,15000.00,0.00,125193.00,0,0,0,1,0,1,47,0,0,0,1,0,0,0,12,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",77,"Geological Sciences",56,157,157,192,195,3015,2645,2842,1765,1075,0,0,0,0,3,1,2,0,0,4,26,31,25,21,17,1,2,1,3,1,4,0,2,1,2,25,20,17,16,11583499.00,0.00,208604.00,1273314.00,0.00,222216.00,0.00,159858.00,0.00,5829122.00,0.00,0.00,0.00,127759.00,0.00,0.00,0.00,0,0,1,0,0,0,127,0,6,0,3,0,1,0,82,0,2,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",8969,"Global Health",35,78,88,84,78,1251,1207,1009,497,211,3,4,5,4,4,4,5,2,6,4,5,3,6,7,1,1,0,0,1,0,3,1,0,1,2,0,0,0,2,1557344.00,0.00,0.00,1285647.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,314364.00,0,0,0,0,0,2,26,0,6,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",78,"History",57,31,31,23,20,391,18,77,19,5,7,8,6,13,12,14,8,11,18,8,2,1,3,1,3,4,1,2,0,2,6,1,2,2,2,0,0,0,0,748814.00,44838.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,151569.00,0.00,0.00,527405.00,0,0,1,0,0,5,8,1,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",8977,"Human and Social Dimensions of Science and Technology",38,67,76,72,65,1865,838,955,713,139,1,7,3,8,11,8,11,10,12,5,7,4,4,6,9,1,2,2,1,3,1,1,0,1,1,6,10,2,3,3782164.00,0.00,0.00,420461.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,125193.00,0,0,0,0,0,1,42,0,1,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",80,"Industrial Engineering",26,55,79,65,56,562,357,422,202,81,2,4,8,1,3,5,10,2,6,3,4,0,4,7,5,0,2,1,1,1,0,0,1,0,1,20,33,27,24,2964875.00,0.00,0.00,442638.00,0.00,0.00,0.00,0.00,0.00,0.00,307190.00,0.00,0.00,122662.00,0.00,0.00,0.00,0,0,1,0,0,0,33,0,2,0,0,0,0,0,0,2,0,2/23/2015 9:32:00 AM
"20150223.397","AAD2013.04.397",12,"Arizona State University",11156,"Journalism and Mass Communication",17,5,1,3,4,1,27,0,0,6,2,2,2,3,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/23/2015 9:32:00 AM
